0.000000000000000000e+00 -5.000000000000000000e+01 9.996676660479306697e-01 3.323339520693237466e-04
1.000000000000000000e+00 -5.000000000000000000e+01 9.996654833466932510e-01 3.345166533067092207e-04
2.000000000000000000e+00 -5.000000000000000000e+01 9.996632863147504322e-01 3.367136852495869318e-04
3.000000000000000000e+00 -5.000000000000000000e+01 9.996610748580762040e-01 3.389251419237550409e-04
4.000000000000000000e+00 -5.000000000000000000e+01 9.996588488820289387e-01 3.411511179710894812e-04
5.000000000000000000e+00 -5.000000000000000000e+01 9.996566082913463935e-01 3.433917086535699268e-04
6.000000000000000000e+00 -5.000000000000000000e+01 9.996543529901427139e-01 3.456470098573316183e-04
7.000000000000000000e+00 -5.000000000000000000e+01 9.996520828819032145e-01 3.479171180967431556e-04
8.000000000000000000e+00 -5.000000000000000000e+01 9.996497978694814934e-01 3.502021305185113961e-04
9.000000000000000000e+00 -5.000000000000000000e+01 9.996474978550942136e-01 3.525021449058126982e-04
1.000000000000000000e+01 -5.000000000000000000e+01 9.996451827403175505e-01 3.548172596824508912e-04
1.100000000000000000e+01 -5.000000000000000000e+01 9.996428524260829729e-01 3.571475739170425667e-04
1.200000000000000000e+01 -5.000000000000000000e+01 9.996405068126728022e-01 3.594931873272292039e-04
1.300000000000000000e+01 -5.000000000000000000e+01 9.996381457997161046e-01 3.618542002839169962e-04
1.400000000000000000e+01 -5.000000000000000000e+01 9.996357692861844724e-01 3.642307138155439464e-04
1.500000000000000000e+01 -5.000000000000000000e+01 9.996333771703875826e-01 3.666228296123748244e-04
1.600000000000000000e+01 -5.000000000000000000e+01 9.996309693499692006e-01 3.690306500308238816e-04
1.700000000000000000e+01 -5.000000000000000000e+01 9.996285457219021842e-01 3.714542780978059172e-04
1.800000000000000000e+01 -5.000000000000000000e+01 9.996261061824849303e-01 3.738938175151150988e-04
1.900000000000000000e+01 -5.000000000000000000e+01 9.996236506273361577e-01 3.763493726638325707e-04
2.000000000000000000e+01 -5.000000000000000000e+01 9.996211789513912427e-01 3.788210486087629537e-04
2.100000000000000000e+01 -5.000000000000000000e+01 9.996186910488971122e-01 3.813089511028987114e-04
2.200000000000000000e+01 -5.000000000000000000e+01 9.996161868134081363e-01 3.838131865919144924e-04
2.300000000000000000e+01 -5.000000000000000000e+01 9.996136661377813537e-01 3.863338622186898805e-04
2.400000000000000000e+01 -5.000000000000000000e+01 9.996111289141721423e-01 3.888710858278622302e-04
2.500000000000000000e+01 -5.000000000000000000e+01 9.996085750340295562e-01 3.914249659704083424e-04
2.600000000000000000e+01 -5.000000000000000000e+01 9.996060043880917734e-01 3.939956119082560645e-04
2.700000000000000000e+01 -5.000000000000000000e+01 9.996034168663811004e-01 3.965831336189262475e-04
2.800000000000000000e+01 -5.000000000000000000e+01 9.996008123581997529e-01 3.991876418002041939e-04
2.900000000000000000e+01 -5.000000000000000000e+01 9.995981907521251930e-01 4.018092478748417880e-04
