0.000000000000000000e+00 -5.000000000000000000e+01 9.996394921401130507e-01 3.605078598869355098e-04
1.000000000000000000e+00 -5.000000000000000000e+01 9.996369438971750565e-01 3.630561028249643649e-04
2.000000000000000000e+00 -5.000000000000000000e+01 9.996343776486183996e-01 3.656223513816027055e-04
3.000000000000000000e+00 -5.000000000000000000e+01 9.996317932673107753e-01 3.682067326892088290e-04
4.000000000000000000e+00 -5.000000000000000000e+01 9.996291906252235959e-01 3.708093747764590461e-04
5.000000000000000000e+00 -5.000000000000000000e+01 9.996265695934253293e-01 3.734304065746481965e-04
6.000000000000000000e+00 -5.000000000000000000e+01 9.996239300420759477e-01 3.760699579240342916e-04
7.000000000000000000e+00 -5.000000000000000000e+01 9.996212718404198228e-01 3.787281595802268505e-04
8.000000000000000000e+00 -5.000000000000000000e+01 9.996185948567793966e-01 3.814051432206218566e-04
9.000000000000000000e+00 -5.000000000000000000e+01 9.996158989585490762e-01 3.841010414508778600e-04
1.000000000000000000e+01 -5.000000000000000000e+01 9.996131840121885714e-01 3.868159878114413568e-04
1.100000000000000000e+01 -5.000000000000000000e+01 9.996104498832159013e-01 3.895501167841150482e-04
1.200000000000000000e+01 -5.000000000000000000e+01 9.996076964362012873e-01 3.923035637986736963e-04
1.300000000000000000e+01 -5.000000000000000000e+01 9.996049235347604922e-01 3.950764652395247580e-04
1.400000000000000000e+01 -5.000000000000000000e+01 9.996021310415476036e-01 3.978689584524163977e-04
1.500000000000000000e+01 -5.000000000000000000e+01 9.995993188182488165e-01 4.006811817511920126e-04
1.600000000000000000e+01 -5.000000000000000000e+01 9.995964867255754394e-01 4.035132744245921378e-04
1.700000000000000000e+01 -5.000000000000000000e+01 9.995936346232568992e-01 4.063653767431034598e-04
1.800000000000000000e+01 -5.000000000000000000e+01 9.995907623700341915e-01 4.092376299658561311e-04
1.900000000000000000e+01 -5.000000000000000000e+01 9.995878698236524418e-01 4.121301763475680854e-04
2.000000000000000000e+01 -5.000000000000000000e+01 9.995849568408544661e-01 4.150431591455407436e-04
2.100000000000000000e+01 -5.000000000000000000e+01 9.995820232773733327e-01 4.179767226266986840e-04
2.200000000000000000e+01 -5.000000000000000000e+01 9.995790689879253677e-01 4.209310120746831440e-04
2.300000000000000000e+01 -5.000000000000000000e+01 9.995760938262030493e-01 4.239061737969924124e-04
2.400000000000000000e+01 -5.000000000000000000e+01 9.995730976448677918e-01 4.269023551321725297e-04
2.500000000000000000e+01 -5.000000000000000000e+01 9.995700802955429509e-01 4.299197044570586741e-04
2.600000000000000000e+01 -5.000000000000000000e+01 9.995670416288059412e-01 4.329583711940664212e-04
2.700000000000000000e+01 -5.000000000000000000e+01 9.995639814941814638e-01 4.360185058185340697e-04
2.800000000000000000e+01 -5.000000000000000000e+01 9.995608997401338458e-01 4.391002598661162496e-04
2.900000000000000000e+01 -5.000000000000000000e+01 9.995577962140598238e-01 4.422037859402290841e-04
3.000000000000000000e+01 -5.000000000000000000e+01 9.995546707622804394e-01 4.453292377195467973e-04
3.100000000000000000e+01 -5.000000000000000000e+01 9.995515232300344888e-01 4.484767699655516646e-04
3.200000000000000000e+01 -5.000000000000000000e+01 9.995483534614698629e-01 4.516465385301347032e-04
