2 -2.83355876586 =FA score
3 -4.2485181105 =FA score
4 -5.60772697658 =FA score
5 -6.91824270772 =FA score
6 -8.2605540984 =FA score
7 -9.42848963893 =FA score
8 -10.7488923504 =FA score
9 -11.8849247215 =FA score
10 -13.071066969 =FA score
