-21	0	0.00204	0.00238	0.00216	0.00244	0.00211	0.00212	0.00209	0.00208	0.00248	0.00193	0.00192	0.00189	0.00198	0.00191	0.00175	0.00167	0.00171	0.0017	0.00163	
-20	0.00556	0.00258	0.0027	0.00269	0.00268	0.00268	0.00256	0.00242	0.00267	0.00241	0.00228	0.00225	0.00195	0.00197	0.00189	0.00204	0.00178	0.00205	0.00172	0.00168	
-19	0	0.00328	0.00331	0.00291	0.00284	0.0028	0.00288	0.00278	0.00246	0.00267	0.00248	0.00269	0.00246	0.0025	0.00234	0.00225	0.00194	0.0022	0.00204	0.00205	
-18	0.00768	0.00396	0.00337	0.00346	0.00341	0.00348	0.00329	0.0031	0.00325	0.00325	0.00318	0.00291	0.00265	0.00279	0.00283	0.00234	0.00241	0.00288	0.00219	0.00227	
-17	0	0.0041	0.00434	0.00427	0.00391	0.00393	0.00391	0.00327	0.00415	0.00359	0.00329	0.00303	0.00319	0.00307	0.00306	0.00332	0.0031	0.00282	0.00265	0.0028	
-16	0.01017	0.00548	0.00521	0.00468	0.00453	0.00501	0.00425	0.0046	0.0043	0.00454	0.00382	0.00405	0.00371	0.00347	0.00337	0.00378	0.00336	0.0036	0.00301	0.00306	
-15	0	0.00521	0.00584	0.00557	0.00565	0.00563	0.00536	0.0048	0.00463	0.005	0.00456	0.00461	0.00454	0.00408	0.00395	0.00397	0.00412	0.00362	0.00341	0.00357	
-14	0.01353	0.00677	0.00639	0.00639	0.00612	0.00581	0.00534	0.00559	0.0052	0.005	0.00513	0.00492	0.00462	0.00443	0.0045	0.00477	0.00444	0.00448	0.00372	0.00391	
-13	0	0.00719	0.00751	0.00676	0.00693	0.00662	0.00638	0.00651	0.00624	0.0057	0.00609	0.0056	0.00532	0.00517	0.00537	0.00479	0.00523	0.00505	0.00477	0.00454	
-12	0.01697	0.00888	0.00854	0.00847	0.00833	0.00827	0.00731	0.00743	0.00688	0.0068	0.00635	0.00665	0.00655	0.00617	0.00562	0.00558	0.00529	0.00558	0.00545	0.00508	
-11	0	0.00913	0.00852	0.0095	0.00835	0.00879	0.00851	0.00813	0.00827	0.0073	0.00732	0.00681	0.00665	0.00675	0.00671	0.00589	0.00622	0.00597	0.00605	0.0054	
-10	0.02236	0.01137	0.0103	0.01036	0.00991	0.00977	0.00879	0.00905	0.00889	0.00834	0.0081	0.00776	0.00798	0.0077	0.00715	0.00706	0.00705	0.00673	0.00651	0.00617	
-9	0	0.01192	0.01079	0.01125	0.0105	0.01107	0.0099	0.00974	0.00932	0.00952	0.0089	0.00883	0.00859	0.00855	0.00786	0.00846	0.00817	0.00798	0.00804	0.00682	
-8	0.02804	0.01386	0.01254	0.01239	0.01222	0.01181	0.01191	0.01149	0.01112	0.01069	0.01077	0.01	0.00956	0.00892	0.00882	0.00877	0.00811	0.00866	0.00771	0.00803	
-7	0	0.01388	0.01432	0.01336	0.01308	0.01286	0.01285	0.01205	0.01141	0.01178	0.01127	0.0109	0.01049	0.01022	0.00978	0.00961	0.00889	0.00927	0.00913	0.00827	
-6	0.03404	0.01754	0.01597	0.01476	0.01441	0.01366	0.01397	0.01358	0.01283	0.01255	0.01185	0.01111	0.01157	0.01137	0.0108	0.01035	0.01077	0.00967	0.00948	0.00981	
-5	0	0.01663	0.01635	0.0166	0.01639	0.0146	0.01435	0.01426	0.01488	0.01393	0.01299	0.01237	0.0129	0.01253	0.0114	0.01157	0.01141	0.01055	0.01069	0.01071	
-4	0.03916	0.02075	0.01856	0.01784	0.0175	0.01735	0.01578	0.01603	0.01464	0.01512	0.01425	0.0139	0.01429	0.01321	0.01304	0.01228	0.01184	0.01114	0.01165	0.0112	
-3	0	0.01923	0.02044	0.01934	0.01876	0.01811	0.01772	0.01723	0.01692	0.01624	0.01622	0.01538	0.01526	0.01442	0.01323	0.01403	0.01299	0.01244	0.01273	0.01175	
-2	0.04539	0.02211	0.02136	0.0214	0.01987	0.01917	0.01934	0.01818	0.01733	0.0172	0.01623	0.01672	0.01578	0.01534	0.01429	0.01484	0.01436	0.01372	0.01312	0.01247	
-1	0	0.02236	0.02189	0.02221	0.02177	0.02055	0.01945	0.01884	0.0198	0.01874	0.01794	0.017	0.01636	0.0167	0.01616	0.01525	0.01455	0.01487	0.01458	0.01358	
0	0.0506	0.02621	0.02376	0.023	0.0225	0.02156	0.0211	0.02063	0.01954	0.02021	0.01952	0.01854	0.01792	0.0182	0.01694	0.01649	0.01593	0.0158	0.01581	0.0152	
1	0	0.024	0.02461	0.02396	0.02349	0.0224	0.02243	0.02251	0.02115	0.02027	0.02059	0.01946	0.01848	0.01806	0.01872	0.01736	0.01695	0.0174	0.01653	0.01566	
2	0.05403	0.02798	0.02586	0.02601	0.02496	0.02371	0.02328	0.02215	0.02217	0.02166	0.02098	0.02126	0.02036	0.01986	0.01957	0.01873	0.01806	0.01815	0.01748	0.01683	
3	0	0.0266	0.02728	0.0263	0.02615	0.02428	0.0242	0.0246	0.02336	0.02309	0.02192	0.02198	0.02121	0.02072	0.02008	0.01937	0.01994	0.0187	0.018	0.01862	
4	0.05909	0.03036	0.02904	0.02804	0.02599	0.02579	0.02599	0.02522	0.02478	0.02405	0.02256	0.02243	0.02186	0.02284	0.02112	0.0211	0.01998	0.02053	0.01945	0.01894	
5	0	0.02842	0.02835	0.02747	0.02888	0.02647	0.02643	0.02591	0.02501	0.02494	0.02361	0.02271	0.02222	0.02264	0.02197	0.02137	0.02088	0.02037	0.01972	0.01895	
6	0.06069	0.03145	0.02989	0.02877	0.02719	0.02863	0.02741	0.02771	0.02567	0.02517	0.02463	0.02458	0.02373	0.02256	0.02234	0.0229	0.0225	0.02177	0.02	0.02055	
7	0	0.02879	0.03019	0.02894	0.02801	0.02759	0.02695	0.02674	0.02702	0.02641	0.0258	0.02603	0.02443	0.02336	0.02364	0.02291	0.02271	0.02277	0.0213	0.0218	
