0	0	0
3	0	0
6	0	0
9	0	0
12	0	0
15	0	0
18	0	0
21	0	0.0365853658536585
24	0	0.0731707317073171
27	0	0.0609756097560976
30	0	0.0609756097560976
33	0.0121951219512195	0.0975609756097561
36	0.0121951219512195	0.121951219512195
39	0.0365853658536585	0.0853658536585366
42	0.219512195121951	0.134146341463415
45	0.268292682926829	0.170731707317073
48	0.182926829268293	0.0609756097560976
51	0.170731707317073	0.0609756097560976
54	0.0609756097560976	0.024390243902439
57	0.024390243902439	0
60	0.0121951219512195	0.0121951219512195
63	0	0
66	0	0
69	0	0
72	0	0
75	0	0
78	0	0
81	0	0
84	0	0
87	0	0
90	0	0
93	0	0
96	0	0
99	0	0
