0.466666666667	0.2	0.428571428571	0.0
0.333333333333	0.0	0.266666666667	0.333333333333
0.470588235294	0.5	0.5	0.625
0.7	0.6	0.636363636364	0.571428571429
0.666666666667	0.5	0.25	0.333333333333
0.2	0.25	0.0	0.0
0.45	0.0	0.166666666667	0.0
0.357142857143	0.25	0.272727272727	0.0
0.4	0.375	0.375	0.285714285714
0.416666666667	0.2	0.333333333333	0.0
0.4	0.5	0.307692307692	0.25
0.55	0.5	0.333333333333	0.0
0.857142857143	1.0	0.285714285714	0.25
0.2	0.0	0.6	0.666666666667
0.461538461538	0.2	0.266666666667	0.125
0.333333333333	0.0	0.384615384615	0.428571428571
0.0	0.0	0.35	0.285714285714
0.266666666667	0.0	0.444444444444	0.666666666667
0.533333333333	0.0	0.529411764706	0.4
0.666666666667	0.333333333333	0.285714285714	0.0
0.315789473684	0.25	0.142857142857	0.166666666667
0.307692307692	0.0	0.555555555556	0.5
0.666666666667	0.666666666667	0.666666666667	0.333333333333
0.692307692308	0.5	0.5	0.4
0.583333333333	0.5	0.3	0.0
0.538461538462	0.333333333333	0.421052631579	0.2
0.538461538462	0.25	0.25	0.166666666667
0.533333333333	0.375	0.470588235294	0.4
0.529411764706	1.0	0.25	0.0
0.4	0.0	0.4375	0.75
0.5	0.666666666667	0.375	0.4
0.636363636364	1.0	0.583333333333	0.5
0.333333333333	1.0	0.461538461538	0.571428571429
0.47619047619	0.5	0.2	0.0
0.444444444444	0.0	0.5	0.0
0.444444444444	0.0	0.5	1.0
0.428571428571	0.333333333333	0.347826086957	0.25
0.388888888889	0.333333333333	0.285714285714	0.0
0.538461538462	0.5	0.714285714286	0.75
0.214285714286	0.2	0.25	0.0
0.583333333333	0.75	0.538461538462	0.636363636364
0.5	0.5	1.0	1.0
0.538461538462	0.5	0.4	0.333333333333
0.5	0.666666666667	0.5	0.333333333333
0.428571428571	0.0	0.3125	0.0
0.5	0.333333333333	0.444444444444	0.5
0.347826086957	0.4	0.4	0.5
0.375	0.0	0.5	1.0
0.5	0.5	0.461538461538	0.285714285714
0.272727272727	0.5	0.0	0.0
0.4	0.333333333333	0.75	0.75
0.714285714286	0.6	0.423076923077	0.0
0.5	0.4	0.428571428571	0.666666666667
0.411764705882	0.6	0.444444444444	0.0
0.4	0.333333333333	0.5	0.5
0.5	0.5	0.538461538462	0.75
0.5	0.5	0.533333333333	0.25
0.222222222222	0.4	0.461538461538	0.0
0.461538461538	0.166666666667	0.5	0.4
0.555555555556	0.5	0.571428571429	1.0
0.5	0.0	0.35	0.272727272727
0.666666666667	0.666666666667	0.428571428571	0.4
0.416666666667	0.666666666667	0.636363636364	0.6
0.230769230769	0.0	0.0	0.0
0.529411764706	0.5	0.666666666667	0.5
0.727272727273	0.6	0.5	0.428571428571
0.75	0.0	0.55	0.0
0.375	0.5	0.416666666667	0.2
0.444444444444	0.5	0.363636363636	0.0
0.428571428571	0.142857142857	0.615384615385	0.6
0.0	0.0	0.583333333333	0.5
0.5	0.666666666667	0.5	0.333333333333
0.5	0.428571428571	0.363636363636	0.444444444444
0.545454545455	0.666666666667	0.5	0.5
0.357142857143	0.2	0.7	0.333333333333
0.421052631579	0.428571428571	0.176470588235	0.0
0.454545454545	0.166666666667	0.571428571429	0.8
0.5	0.428571428571	0.75	0.0
0.307692307692	0.25	0.636363636364	0.428571428571
0.444444444444	0.0	0.611111111111	0.666666666667
0.428571428571	0.333333333333	0.4	0.0
0.3	0.0	0.388888888889	0.5
0.0	0.0	0.411764705882	0.416666666667
0.411764705882	0.571428571429	0.538461538462	0.2
0.52380952381	0.6	0.454545454545	0.285714285714
0.5	0.4	0.52	0.4
0.466666666667	0.2	0.333333333333	0.1
0.5625	0.75	0.571428571429	0.0
0.3	0.25	0.666666666667	0.666666666667
0.454545454545	0.0	0.333333333333	0.25
0.222222222222	0.0	0.277777777778	0.428571428571
0.615384615385	0.571428571429	0.363636363636	0.0
0.25	0.2	0.461538461538	0.142857142857
0.428571428571	0.333333333333	0.222222222222	0.0
0.166666666667	0.125	0.454545454545	0.0
0.352941176471	0.375	0.4	0.25
