#Curry 2, Curry 3, Thompson 2, Thompson 3
0.411764705882 0.222222222222 0.285714285714 0.25
0.526315789474 0.375 0.777777777778 0.714285714286
0.333333333333 0.2 0.5 0.428571428571
0.5 0.5 0.538461538462 0.75
0.684210526316 0.666666666667 0.1875 0.0
0.388888888889 0.0 0.529411764706 0.833333333333
0.5 0.428571428571 0.363636363636 0.444444444444
0.533333333333 0.5 0.538461538462 0.666666666667
0.526315789474 0.555555555556 0.454545454545 0.285714285714
0.333333333333 0.333333333333 0.545454545455 0.2
0.333333333333 0.333333333333 0.3 0.363636363636
0.631578947368 0.727272727273 0.526315789474 0.428571428571
0.692307692308 0.75 0.428571428571 0.0
0.45 0.1 0.318181818182 0.6
0.555555555556 0.333333333333 0.454545454545 1.0
0.470588235294 0.333333333333 0.5 0.5
0.470588235294 0.5 0.5 0.625
0.357142857143 0.2 0.391304347826 0.25
0.5 0.142857142857 0.466666666667 0.5
0.533333333333 0.6 0.444444444444 0.125
0.409090909091 0.272727272727 0.47619047619 0.454545454545
0.52380952381 0.6 0.454545454545 0.285714285714
0.36 0.1 0.5 0.8
0.583333333333 0.416666666667 0.466666666667 0.5
0.416666666667 0.2 0.625 0.5
0.714285714286 0.4 0.4 0.5
0.416666666667 0.2 0.333333333333 0.2
0.5 0.444444444444 0.533333333333 0.444444444444
0.571428571429 0.5 0.428571428571 0.25
0.555555555556 0.454545454545 0.615384615385 0.666666666667
0.5 0.25 0.5 0.6
0.470588235294 0.5 0.56 0.545454545455
0.533333333333 0.375 0.470588235294 0.4
0.625 0.444444444444 0.625 1.0
0.578947368421 0.7 0.411764705882 0.333333333333
0.461538461538 0.333333333333 0.545454545455 0.5
0.5 0.25 0.6 0.6
0.538461538462 0.4 0.538461538462 0.5
0.583333333333 0.6 0.47619047619 0.375
0.272727272727 0.285714285714 0.64 0.733333333333
0.375 0.2 0.578947368421 0.428571428571
0.391304347826 0.222222222222 0.481481481481 0.4
0.454545454545 0.454545454545 0.5 0.0
0.391304347826 0.444444444444 0.529411764706 0.333333333333
0.4 0.333333333333 0.5 0.4
0.615384615385 0.625 0.411764705882 0.4
0.421052631579 0.444444444444 0.55 0.5
0.444444444444 0.555555555556 0.227272727273 0.333333333333
0.35 0.25 0.285714285714 0.166666666667
0.391304347826 0.2 0.357142857143 0.428571428571
0.470588235294 0.5 0.411764705882 0.428571428571
0.611111111111 0.555555555556 0.538461538462 0.5
0.294117647059 0.333333333333 0.384615384615 0.6
0.615384615385 0.75 0.5 0.625
0.636363636364 0.625 0.391304347826 0.2
0.5 0.5 0.176470588235 0.111111111111
0.375 0.461538461538 0.3125 0.375
0.545454545455 0.625 0.357142857143 0.4
0.333333333333 1.0 0.692307692308 0.6
0.583333333333 0.538461538462 0.421052631579 0.5
0.266666666667 0.142857142857 0.578947368421 0.5
0.533333333333 0.6 0.529411764706 0.6
0.357142857143 0.333333333333 0.454545454545 0.333333333333
0.571428571429 0.625 0.333333333333 0.0
0.590909090909 0.555555555556 0.461538461538 0.333333333333
0.545454545455 0.666666666667 0.588235294118 0.666666666667
0.615384615385 0.666666666667 0.470588235294 0.375
0.533333333333 0.666666666667 0.380952380952 0.428571428571
0.454545454545 0.545454545455 0.428571428571 0.285714285714
0.333333333333 0.25 0.411764705882 0.5
0.529411764706 0.5 0.272727272727 0.0
0.5 0.625 0.2 0.2
0.739130434783 0.615384615385 0.47619047619 0.6
0.52380952381 0.454545454545 0.4 0.333333333333
0.6 0.5 0.75 0.8
0.4 0.5 0.666666666667 0.714285714286
