1	0	0.375838926174497
1	5000	0.402564102564103
1	10000	0.419426048565121
1	15000	0.459302325581395
1	20000	0.47719298245614
1	25000	0.402010050251256
1	30000	0.4
1	35000	0.714285714285714
1	40000	0.428571428571429
1	45000	1
1	50000	0
2	0	1
2	5000	0.333333333333333
2	10000	0.375
2	15000	0.454545454545455
2	20000	0.513274336283186
2	25000	0.513043478260869
2	30000	0.431578947368421
2	35000	0.493827160493827
2	40000	0.4375
2	45000	0.538461538461538
2	50000	0.558139534883721
2	55000	0.487179487179487
2	60000	0.545454545454545
2	65000	0
2	70000	0.666666666666667
2	75000	1
2	80000	0.5
2	100000	1
3	5000	1
3	10000	0.333333333333333
3	15000	0.375
3	20000	0.666666666666667
3	25000	0.515151515151515
3	30000	0.571428571428571
3	35000	0.666666666666667
3	40000	0.594594594594595
3	45000	0.586206896551724
3	50000	0.521739130434783
3	55000	0.310344827586207
3	60000	0.444444444444444
3	65000	0.5625
3	70000	0.6875
3	75000	0.590909090909091
3	80000	0.555555555555556
3	85000	0.75
3	90000	1
3	95000	0.5
3	100000	0.4
4	15000	0
4	20000	0.25
4	25000	0.6
4	30000	0.5
4	35000	0.65
4	40000	0.777777777777778
4	45000	0.692307692307692
4	50000	0.636363636363636
4	55000	0.6
4	60000	0.555555555555556
4	65000	0.333333333333333
4	70000	0.75
4	75000	0.5
4	80000	0.555555555555556
4	85000	0.684210526315789
4	90000	0.583333333333333
4	95000	0.555555555555556
4	100000	0.75
5	50000	0
5	65000	0.25
5	70000	0
5	75000	0.666666666666667
5	80000	0
5	85000	0
5	90000	0.5
5	95000	0.666666666666667
5	100000	0.285714285714286
6	90000	0
6	95000	0
