0.000000000000000000e+00 0.000000000000000000e+00 4.176798436151416549e-01 5.823201563848583451e-01
1.000000000000000000e+00 0.000000000000000000e+00 4.410629529244239899e-01 5.589370470755760101e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.647104506008522540e-01 5.352895493991477460e-01
3.000000000000000000e+00 0.000000000000000000e+00 4.885176828798684090e-01 5.114823171201315910e-01
4.000000000000000000e+00 0.000000000000000000e+00 5.123771208366690866e-01 4.876228791633309134e-01
5.000000000000000000e+00 0.000000000000000000e+00 5.361802895847851413e-01 4.638197104152149142e-01
6.000000000000000000e+00 0.000000000000000000e+00 5.598197337004136021e-01 4.401802662995863424e-01
7.000000000000000000e+00 0.000000000000000000e+00 5.831909436129434354e-01 4.168090563870565091e-01
8.000000000000000000e+00 0.000000000000000000e+00 6.061941702485065253e-01 3.938058297514934192e-01
9.000000000000000000e+00 0.000000000000000000e+00 6.287360624183925273e-01 3.712639375816074727e-01
0.000000000000000000e+00 5.000000000000000000e+03 4.196072633387684103e-01 5.803927366612315897e-01
1.000000000000000000e+00 5.000000000000000000e+03 4.430161855430178042e-01 5.569838144569821958e-01
2.000000000000000000e+00 5.000000000000000000e+03 4.666809682708141782e-01 5.333190317291858218e-01
3.000000000000000000e+00 5.000000000000000000e+03 4.904966480310108956e-01 5.095033519689891044e-01
4.000000000000000000e+00 5.000000000000000000e+03 5.143555430410853280e-01 4.856444569589146165e-01
5.000000000000000000e+00 5.000000000000000000e+03 5.381491882686284534e-01 4.618508117313716022e-01
6.000000000000000000e+00 5.000000000000000000e+03 5.617703004774943221e-01 4.382296995225056779e-01
7.000000000000000000e+00 5.000000000000000000e+03 5.851146980437897938e-01 4.148853019562102618e-01
8.000000000000000000e+00 5.000000000000000000e+03 6.080831032559400606e-01 3.919168967440599394e-01
9.000000000000000000e+00 5.000000000000000000e+03 6.305827623786784963e-01 3.694172376213215037e-01
0.000000000000000000e+00 1.000000000000000000e+04 4.215371388309402390e-01 5.784628611690597610e-01
1.000000000000000000e+00 1.000000000000000000e+04 4.449711818394254115e-01 5.550288181605745885e-01
2.000000000000000000e+00 1.000000000000000000e+04 4.686525261125198405e-01 5.313474738874801595e-01
3.000000000000000000e+00 1.000000000000000000e+04 4.924759110786417482e-01 5.075240889213582518e-01
4.000000000000000000e+00 1.000000000000000000e+04 5.163335154584287601e-01 4.836664845415712399e-01
5.000000000000000000e+00 1.000000000000000000e+04 5.401168976420638312e-01 4.598831023579362243e-01
6.000000000000000000e+00 1.000000000000000000e+04 5.637189598365701659e-01 4.362810401634298896e-01
7.000000000000000000e+00 1.000000000000000000e+04 5.870358608070633810e-01 4.129641391929366745e-01
8.000000000000000000e+00 1.000000000000000000e+04 6.099688053856284764e-01 3.900311946143714681e-01
9.000000000000000000e+00 1.000000000000000000e+04 6.324256468425946132e-01 3.675743531574053313e-01
0.000000000000000000e+00 1.500000000000000000e+04 4.234694141566079928e-01 5.765305858433920072e-01
1.000000000000000000e+00 1.500000000000000000e+04 4.469278828170032414e-01 5.530721171829967586e-01
2.000000000000000000e+00 1.500000000000000000e+04 4.706250630780905997e-01 5.293749369219094003e-01
3.000000000000000000e+00 1.500000000000000000e+04 4.944554100116670403e-01 5.055445899883329597e-01
4.000000000000000000e+00 1.500000000000000000e+04 5.183109762393385278e-01 4.816890237606615277e-01
5.000000000000000000e+00 1.500000000000000000e+04 5.420833571361900471e-01 4.579166428638100084e-01
6.000000000000000000e+00 1.500000000000000000e+04 5.656656535589665857e-01 4.343343464410333588e-01
7.000000000000000000e+00 1.500000000000000000e+04 5.889543770155718505e-01 4.110456229844280940e-01
8.000000000000000000e+00 1.500000000000000000e+04 6.118512259407091758e-01 3.881487740592907687e-01
9.000000000000000000e+00 1.500000000000000000e+04 6.342646700137267723e-01 3.657353299862732277e-01
0.000000000000000000e+00 2.000000000000000000e+04 4.254040330908339662e-01 5.745959669091660338e-01
1.000000000000000000e+00 2.000000000000000000e+04 4.488862292691774281e-01 5.511137707308225719e-01
2.000000000000000000e+00 2.000000000000000000e+04 4.725985179975614736e-01 5.274014820024385264e-01
3.000000000000000000e+00 2.000000000000000000e+04 4.964350827894163931e-01 5.035649172105836069e-01
4.000000000000000000e+00 2.000000000000000000e+04 5.202878635985245248e-01 4.797121364014754752e-01
5.000000000000000000e+00 2.000000000000000000e+04 5.440485063373625696e-01 4.559514936626373749e-01
6.000000000000000000e+00 2.000000000000000000e+04 5.676103236665499541e-01 4.323896763334500459e-01
7.000000000000000000e+00 2.000000000000000000e+04 5.908701920989885004e-01 4.091298079010114441e-01
8.000000000000000000e+00 2.000000000000000000e+04 6.137303146060573145e-01 3.862696853939427410e-01
9.000000000000000000e+00 2.000000000000000000e+04 6.360997865290188846e-01 3.639002134709811154e-01
0.000000000000000000e+00 2.500000000000000000e+04 4.273409391250556633e-01 5.726590608749443367e-01
1.000000000000000000e+00 2.500000000000000000e+04 4.508461617864728543e-01 5.491538382135271457e-01
2.000000000000000000e+00 2.500000000000000000e+04 4.745728295864267698e-01 5.254271704135732302e-01
