94.6786148649 94.7061294964 93.99 Wizards Spurs
93.2181414141 96.4160805369 94.554 Magic Kings
97.2261592357 96.4160805369 97.374 Rockets Kings
95.6004474576 95.6004474576 103.746 Thunder Thunder
94.6086863469 94.7061294964 89.386 Lakers Spurs
93.5624561404 92.5087491639 100.49 Raptors Bobcats
93.0310689655 93.1087142857 91.348 Celtics 76ers
92.5087491639 94.7061294964 87.412 Bobcats Spurs
96.4160805369 91.5047218045 88.656 Kings Hornets
94.411237037 93.0310689655 91.4 Bucks Celtics
92.5352847682 94.6786148649 92.99 Nets Wizards
96.3389834983 94.7308776978 97.464 Suns Mavericks
93.8714761905 94.6086863469 87.682 Cavaliers Lakers
92.5352847682 92.5352847682 98.618 Nets Nets
93.0310689655 93.7513071429 96.516 Celtics Clippers
91.5399795918 94.6786148649 86.348 Pistons Wizards
92.5087491639 92.8355912409 93.618 Bobcats Bulls
92.8355912409 92.8355912409 92.592 Bulls Bulls
97.3678662207 97.3678662207 96.568 Nuggets Nuggets
96.4160805369 96.4160805369 86.964 Kings Kings
94.7061294964 96.3389834983 95.694 Spurs Suns
97.3678662207 96.6356066667 106.298 Nuggets Timberwolves
94.1234927536 92.4814214286 92.22 Jazz Heat
96.6356066667 91.1997173913 84.528 Timberwolves Trail Blazers
91.5047218045 91.5047218045 93.232 Hornets Hornets
95.6004474576 97.3678662207 100.478 Thunder Nuggets
98.3568113879 98.3568113879 107.208 Warriors Warriors
93.0310689655 93.8714761905 100.004 Celtics Cavaliers
95.6730134228 91.5399795918 93.9 Pacers Pistons
93.0310689655 93.8216610169 93.874 Celtics Grizzlies
92.4814214286 92.7986618705 83.848 Heat Hawks
94.1234927536 93.1087142857 90.246 Jazz 76ers
91.5047218045 93.0310689655 99.464 Hornets Celtics
93.8714761905 95.1429639344 91.322 Cavaliers Knicks
98.3568113879 93.8714761905 104.76 Warriors Cavaliers
93.5624561404 92.7986618705 95.964 Raptors Hawks
93.7513071429 93.7513071429 97.272 Clippers Clippers
96.4160805369 91.5399795918 93.4 Kings Pistons
92.8355912409 92.8355912409 88.258 Bulls Bulls
91.5399795918 92.5352847682 85.156 Pistons Nets
98.3568113879 98.3568113879 105.81 Warriors Warriors
93.8714761905 92.7986618705 90.554 Cavaliers Hawks
93.2181414141 93.7513071429 92.924 Magic Clippers
91.5047218045 96.3389834983 99.49 Hornets Suns
94.411237037 93.0310689655 86.194 Bucks Celtics
96.6356066667 96.4160805369 105.81 Timberwolves Kings
94.6086863469 93.5624561404 95.132 Lakers Raptors
95.6004474576 94.1234927536 94.542 Thunder Jazz
93.1087142857 95.6730134228 96.412 76ers Pacers
96.3389834983 91.1997173913 91.926 Suns Trail Blazers
94.7061294964 96.3389834983 92.028 Spurs Suns
96.4160805369 93.8216610169 101.67 Kings Grizzlies
95.6004474576 97.3678662207 97.08 Thunder Nuggets
94.6786148649 93.7513071429 98.862 Wizards Clippers
93.5624561404 93.5624561404 92.31 Raptors Raptors
95.1429639344 94.6086863469 92.836 Knicks Lakers
96.6356066667 96.6356066667 100.028 Timberwolves Timberwolves
94.1234927536 93.0310689655 89.348 Jazz Celtics
96.3389834983 96.3389834983 91.566 Suns Suns
92.5087491639 91.5399795918 82.874 Bobcats Pistons
96.3389834983 92.4814214286 95.592 Suns Heat
94.1234927536 96.6356066667 93.938 Jazz Timberwolves
94.411237037 96.6356066667 101.644 Bucks Timberwolves
92.4814214286 96.4160805369 90.952 Heat Kings
97.3678662207 94.411237037 92.388 Nuggets Bucks
94.7308776978 93.0310689655 94.002 Mavericks Celtics
93.1087142857 95.6730134228 100.81 76ers Pacers
92.8355912409 97.2261592357 92.182 Bulls Rockets
97.2261592357 97.2261592357 101.348 Rockets Rockets
93.2181414141 93.2181414141 93.374 Magic Magic
93.8714761905 94.411237037 94.566 Cavaliers Bucks
92.5352847682 96.4160805369 90.4 Nets Kings
94.411237037 93.1087142857 91.72 Bucks 76ers
97.2261592357 93.7513071429 97.554 Rockets Clippers
92.5087491639 91.5399795918 92.284 Bobcats Pistons
94.1234927536 96.6356066667 101.9 Jazz Timberwolves
94.1234927536 92.5352847682 88.798 Jazz Nets
96.6356066667 96.6356066667 100.208 Timberwolves Timberwolves
95.1429639344 92.5352847682 92.348 Knicks Nets
97.3678662207 95.6730134228 102.17 Nuggets Pacers
92.8355912409 92.8355912409 91.092 Bulls Bulls
92.8355912409 92.8355912409 96.81 Bulls Bulls
96.4160805369 91.5047218045 90.836 Kings Hornets
92.7986618705 92.5087491639 86.81 Hawks Bobcats
91.5399795918 91.1997173913 87.58 Pistons Trail Blazers
95.1429639344 92.8355912409 96.438 Knicks Bulls
96.6356066667 91.5399795918 94.772 Timberwolves Pistons
96.4160805369 96.4160805369 91.618 Kings Kings
92.7986618705 94.6086863469 103.618 Hawks Lakers
94.6786148649 96.6356066667 95.618 Wizards Timberwolves
94.7061294964 97.2261592357 97.824 Spurs Rockets
92.4814214286 92.4814214286 79.348 Heat Heat
92.5087491639 98.3568113879 100.324 Bobcats Warriors
96.3389834983 93.8714761905 96.028 Suns Cavaliers
94.7061294964 91.1997173913 89.208 Spurs Trail Blazers
92.5352847682 93.1087142857 90.092 Nets 76ers
96.4160805369 93.5624561404 96.362 Kings Raptors
91.5047218045 91.5047218045 93.72 Hornets Hornets
92.7986618705 93.0310689655 96.426 Hawks Celtics
93.8216610169 97.2261592357 97.618 Grizzlies Rockets
94.411237037 92.8355912409 88.194 Bucks Bulls
93.8714761905 93.5624561404 94.912 Cavaliers Raptors
93.0310689655 95.6730134228 103.016 Celtics Pacers
97.3678662207 97.3678662207 100.682 Nuggets Nuggets
94.7308776978 94.7308776978 90.272 Mavericks Mavericks
97.2261592357 94.1234927536 95.58 Rockets Jazz
93.2181414141 96.4160805369 103.08 Magic Kings
91.5399795918 94.6786148649 91.156 Pistons Wizards
92.5087491639 93.0310689655 87.592 Bobcats Celtics
95.6730134228 92.7986618705 102.272 Pacers Hawks
95.6730134228 92.7986618705 89.976 Pacers Hawks
95.6730134228 96.4160805369 99.04 Pacers Kings
93.8714761905 92.7986618705 91.374 Cavaliers Hawks
96.4160805369 94.7308776978 99.938 Kings Mavericks
95.6004474576 92.4814214286 89.836 Thunder Heat
95.6730134228 92.5352847682 96.644 Pacers Nets
93.8216610169 97.2261592357 95.938 Grizzlies Rockets
96.3389834983 97.2261592357 98.31 Suns Rockets
91.5399795918 94.6086863469 94.182 Pistons Lakers
92.7986618705 93.0310689655 90.656 Hawks Celtics
91.1997173913 91.5047218045 89.464 Trail Blazers Hornets
96.3389834983 92.7986618705 94.58 Suns Hawks
92.4814214286 94.411237037 88.9 Heat Bucks
94.6086863469 97.3678662207 97.31 Lakers Nuggets
96.4160805369 96.3389834983 94.722 Kings Suns
92.8355912409 92.8355912409 107.17 Bulls Bulls
94.7308776978 95.1429639344 91.284 Mavericks Knicks
96.3389834983 94.1234927536 101.696 Suns Jazz
95.6730134228 92.5087491639 97.836 Pacers Bobcats
98.3568113879 94.7061294964 105.554 Warriors Spurs
97.2261592357 94.6786148649 92.9 Rockets Wizards
93.5624561404 95.6004474576 97.862 Raptors Thunder
94.7308776978 95.6730134228 103.272 Mavericks Pacers
92.5352847682 92.5352847682 94.374 Nets Nets
95.6730134228 93.8216610169 97.464 Pacers Grizzlies
97.2261592357 94.1234927536 100.028 Rockets Jazz
91.1997173913 94.1234927536 89.08 Trail Blazers Jazz
96.4160805369 93.7513071429 92.168 Kings Clippers
95.6004474576 91.5399795918 87.336 Thunder Pistons
91.5399795918 92.8355912409 90.08 Pistons Bulls
93.2181414141 92.7986618705 93.81 Magic Hawks
93.7513071429 91.5399795918 87.926 Clippers Pistons
96.4160805369 95.6004474576 98.978 Kings Thunder
96.6356066667 95.6730134228 104.016 Timberwolves Pacers
94.6786148649 93.8714761905 94.4 Wizards Cavaliers
94.411237037 92.8355912409 92.926 Bucks Bulls
94.1234927536 93.8714761905 98.414 Jazz Cavaliers
95.1429639344 97.2261592357 90.912 Knicks Rockets
93.5624561404 93.5624561404 94.284 Raptors Raptors
92.5087491639 94.6786148649 89.284 Bobcats Wizards
91.5047218045 94.1234927536 91.13 Hornets Jazz
95.1429639344 97.3678662207 98.388 Knicks Nuggets
95.6004474576 92.7986618705 86.746 Thunder Hawks
94.7308776978 93.0310689655 89.72 Mavericks Celtics
97.2261592357 97.3678662207 98.336 Rockets Nuggets
92.4814214286 93.7513071429 93.618 Heat Clippers
92.5087491639 93.8714761905 91.9 Bobcats Cavaliers
