89.258556962 93.53875 87.746 Hornets Timberwolves
93.7370886076 93.6554146341 98.08 Magic Mavericks
94.1153253012 94.1153253012 90.734 Clippers Clippers
97.1651294118 92.0736857143 89.412 Nuggets Celtics
88.8155384615 89.258556962 79.656 Trail Blazers Hornets
94.1153253012 90.7364864865 87.104 Clippers Bobcats
93.53875 93.53875 91.9 Timberwolves Timberwolves
91.6736455696 88.8155384615 82.912 Hawks Trail Blazers
94.94695 92.7151084337 92.464 Bucks Wizards
98.4366666667 91.770961039 91.208 Knicks Grizzlies
92.2522424242 97.1651294118 95.208 Heat Nuggets
90.2149722222 93.53875 87.028 Spurs Timberwolves
89.0002535211 91.6736455696 80.322 Pistons Hawks
92.0736857143 89.0002535211 85.836 Celtics Pistons
98.4366666667 98.4366666667 100.9 Knicks Knicks
94.5154482759 92.7151084337 85.156 Thunder Wizards
93.7370886076 92.0736857143 93.22 Magic Celtics
93.6554146341 89.0002535211 89.9 Mavericks Pistons
89.258556962 94.1153253012 92.784 Hornets Clippers
92.7151084337 93.7370886076 93.976 Wizards Magic
92.7723783784 92.2522424242 96.99 Rockets Heat
98.6931648352 92.7723783784 104.606 Pacers Rockets
94.94695 92.2522424242 86.22 Bucks Heat
98.6931648352 98.6931648352 91.092 Pacers Pacers
96.781 96.781 95.362 Lakers Lakers
94.0751954023 90.2149722222 93.976 Raptors Spurs
98.6931648352 88.8155384615 91.464 Pacers Trail Blazers
92.7723783784 91.809097561 96.566 Rockets 76ers
98.6931648352 94.94695 103.542 Pacers Bucks
93.53875 89.0002535211 86.528 Timberwolves Pistons
94.0751954023 91.7257333333 91.028 Raptors Nets
92.7151084337 92.2522424242 92.63 Wizards Heat
98.4366666667 91.6736455696 100.99 Knicks Hawks
93.53875 88.8155384615 82.502 Timberwolves Trail Blazers
92.7151084337 91.809097561 93.208 Wizards 76ers
93.6554146341 97.1651294118 98.016 Mavericks Nuggets
91.809097561 93.6554146341 89.912 76ers Mavericks
94.0751954023 91.7257333333 107.862 Raptors Nets
92.0736857143 92.7151084337 88.028 Celtics Wizards
89.0002535211 96.781 95.9 Pistons Lakers
92.7723783784 92.7151084337 89.99 Rockets Wizards
94.0751954023 96.781 101.656 Raptors Lakers
97.1651294118 101.931255319 101.798 Nuggets Warriors
88.8155384615 95.44032 89.04 Trail Blazers Kings
94.1153253012 91.809097561 94.682 Clippers 76ers
93.6554146341 93.6554146341 99.618 Mavericks Mavericks
96.2734805195 89.0002535211 92.644 Bulls Pistons
91.7257333333 96.781 99.76 Nets Lakers
91.770961039 91.7257333333 92.81 Grizzlies Nets
101.931255319 96.1697183099 103.118 Warriors Jazz
93.6554146341 94.0751954023 98.054 Mavericks Raptors
96.2734805195 90.2943333333 92.618 Bulls Cavaliers
96.2734805195 96.2734805195 89.528 Bulls Bulls
92.0736857143 89.0002535211 85.324 Celtics Pistons
101.931255319 98.4366666667 104.862 Warriors Knicks
90.2943333333 98.4366666667 97.72 Cavaliers Knicks
94.5154482759 98.6931648352 105.618 Thunder Pacers
89.258556962 89.258556962 90.156 Hornets Hornets
92.2522424242 89.0002535211 87.246 Heat Pistons
98.1586582278 101.931255319 104.836 Suns Warriors
90.2943333333 89.258556962 83.9 Cavaliers Hornets
90.2943333333 93.7370886076 88.284 Cavaliers Magic
92.7723783784 93.6554146341 97.926 Rockets Mavericks
96.2734805195 89.258556962 91.58 Bulls Hornets
92.2522424242 94.0751954023 92.13 Heat Raptors
96.1697183099 96.781 102.478 Jazz Lakers
91.809097561 93.53875 97.554 76ers Timberwolves
96.781 98.1586582278 99.054 Lakers Suns
94.5154482759 90.7364864865 96.912 Thunder Bobcats
91.770961039 92.0736857143 91.592 Grizzlies Celtics
91.6736455696 91.6736455696 91.014 Hawks Hawks
98.4366666667 98.4366666667 100.336 Knicks Knicks
91.770961039 92.0736857143 88.246 Grizzlies Celtics
94.94695 92.7151084337 106.286 Bucks Wizards
91.809097561 92.2522424242 97.272 76ers Heat
98.1586582278 92.7151084337 97.874 Suns Wizards
101.931255319 93.6554146341 102.746 Warriors Mavericks
98.4366666667 98.4366666667 89.438 Knicks Knicks
96.781 94.1153253012 101.08 Lakers Clippers
94.0751954023 92.7151084337 99.284 Raptors Wizards
98.6931648352 98.6931648352 98.362 Pacers Pacers
90.2149722222 88.8155384615 82.514 Spurs Trail Blazers
90.7364864865 95.44032 91.4 Bobcats Kings
90.2149722222 92.7151084337 89.348 Spurs Wizards
92.7151084337 91.809097561 97.182 Wizards 76ers
91.809097561 92.2522424242 89.208 76ers Heat
93.53875 91.7257333333 88.99 Timberwolves Nets
101.931255319 92.7723783784 100.734 Warriors Rockets
91.6736455696 90.2149722222 89.348 Hawks Spurs
91.770961039 94.0751954023 90.284 Grizzlies Raptors
96.2734805195 96.1697183099 93.04 Bulls Jazz
93.6554146341 90.7364864865 94.118 Mavericks Bobcats
93.7370886076 94.5154482759 94.066 Magic Thunder
98.6931648352 96.2734805195 97.156 Pacers Bulls
91.809097561 91.809097561 84.772 76ers 76ers
94.1153253012 92.7151084337 94.438 Clippers Wizards
91.809097561 97.1651294118 98.49 76ers Nuggets
89.258556962 92.7723783784 86.618 Hornets Rockets
88.8155384615 91.7257333333 87.4 Trail Blazers Nets
92.0736857143 94.5154482759 92.836 Celtics Thunder
89.0002535211 91.770961039 84.976 Pistons Grizzlies
94.5154482759 89.0002535211 93.758 Thunder Pistons
101.931255319 92.0736857143 92.836 Warriors Celtics
94.94695 96.781 99.31 Bucks Lakers
94.94695 92.2522424242 88.784 Bucks Heat
94.5154482759 96.1697183099 96.888 Thunder Jazz
93.53875 97.1651294118 95.644 Timberwolves Nuggets
91.6736455696 92.0736857143 95.336 Hawks Celtics
101.931255319 91.809097561 91.45 Warriors 76ers
98.4366666667 92.7151084337 102.284 Knicks Wizards
89.258556962 101.931255319 96.426 Hornets Warriors
91.770961039 95.44032 90.324 Grizzlies Kings
94.0751954023 92.0736857143 94.106 Raptors Celtics
98.4366666667 92.7151084337 86.49 Knicks Wizards
94.0751954023 92.0736857143 89.426 Raptors Celtics
101.931255319 101.931255319 106.144 Warriors Warriors
101.931255319 96.781 105.528 Warriors Lakers
91.6736455696 94.5154482759 96.054 Hawks Thunder
90.2943333333 90.2943333333 83.028 Cavaliers Cavaliers
101.931255319 93.6554146341 100.798 Warriors Mavericks
91.6736455696 90.2149722222 84.066 Hawks Spurs
93.7370886076 93.6554146341 94.49 Magic Mavericks
95.44032 93.53875 93.208 Kings Timberwolves
89.258556962 93.7370886076 84.476 Hornets Magic
91.809097561 93.7370886076 95.002 76ers Magic
93.53875 93.53875 93.426 Timberwolves Timberwolves
92.7151084337 92.7151084337 89.758 Wizards Wizards
90.2943333333 92.0736857143 86.9 Cavaliers Celtics
96.1697183099 98.4366666667 100.452 Jazz Knicks
89.0002535211 97.1651294118 88.132 Pistons Nuggets
94.94695 90.2943333333 90.374 Bucks Cavaliers
96.2734805195 101.931255319 97.31 Bulls Warriors
90.7364864865 98.4366666667 97.63 Bobcats Knicks
89.258556962 94.1153253012 85.912 Hornets Clippers
91.6736455696 98.1586582278 92.926 Hawks Suns
97.1651294118 98.4366666667 97.298 Nuggets Knicks
95.44032 93.7370886076 98.772 Kings Magic
95.44032 94.1153253012 89.81 Kings Clippers
90.2149722222 94.94695 80.412 Spurs Bucks
88.8155384615 92.2522424242 91.99 Trail Blazers Heat
91.7257333333 98.6931648352 89.72 Nets Pacers
96.781 93.7370886076 94.952 Lakers Magic
90.2943333333 91.770961039 88.888 Cavaliers Grizzlies
91.770961039 95.44032 101.94 Grizzlies Kings
101.931255319 96.781 104.17 Warriors Lakers
93.6554146341 94.1153253012 87.81 Mavericks Clippers
93.6554146341 96.1697183099 92.592 Mavericks Jazz
91.7257333333 91.7257333333 90.58 Nets Nets
101.931255319 94.1153253012 105.964 Warriors Clippers
93.6554146341 96.1697183099 99.978 Mavericks Jazz
93.7370886076 97.1651294118 92.426 Magic Nuggets
94.94695 93.7370886076 99.85 Bucks Magic
98.6931648352 94.94695 98.324 Pacers Bucks
90.2149722222 91.770961039 88.656 Spurs Grizzlies
98.6931648352 98.4366666667 112.004 Pacers Knicks
94.1153253012 96.1697183099 88.618 Clippers Jazz
92.7723783784 94.1153253012 89.13 Rockets Clippers
94.1153253012 91.7257333333 93.682 Clippers Nets
96.781 93.6554146341 92.836 Lakers Mavericks
89.0002535211 91.7257333333 89.35 Pistons Nets
