94.9605290323 93.7864195804 93.99 Wizards Spurs
93.4862331288 96.5962515723 94.554 Magic Kings
97.2950705882 96.5962515723 97.374 Rockets Kings
95.1985064935 95.1985064935 103.746 Thunder Thunder
93.868 93.7864195804 89.386 Lakers Spurs
95.0943151515 91.9955375 100.49 Raptors Bobcats
92.4713333333 93.3633888889 91.348 Celtics 76ers
91.9955375 93.7864195804 87.412 Bobcats Spurs
96.5962515723 92.3146092715 88.656 Kings Hornets
92.4219194631 92.4713333333 91.4 Bucks Celtics
93.1771265823 94.9605290323 92.99 Nets Wizards
96.8851666667 93.9612941176 97.464 Suns Mavericks
93.9254451613 93.868 87.682 Cavaliers Lakers
93.1771265823 93.1771265823 98.618 Nets Nets
92.4713333333 94.8288163265 96.516 Celtics Clippers
91.0144575163 94.9605290323 86.348 Pistons Wizards
91.9955375 93.9410857143 93.618 Bobcats Bulls
93.9410857143 93.9410857143 92.592 Bulls Bulls
97.0770253165 97.0770253165 96.568 Nuggets Nuggets
96.5962515723 96.5962515723 86.964 Kings Kings
93.7864195804 96.8851666667 95.694 Spurs Suns
97.0770253165 98.3580731707 106.298 Nuggets Timberwolves
94.7159333333 91.9942432432 92.22 Jazz Heat
98.3580731707 89.8528181818 84.528 Timberwolves Trail Blazers
92.3146092715 92.3146092715 93.232 Hornets Hornets
95.1985064935 97.0770253165 100.478 Thunder Nuggets
99.9470126582 99.9470126582 107.208 Warriors Warriors
92.4713333333 93.9254451613 100.004 Celtics Cavaliers
97.7444968153 91.0144575163 93.9 Pacers Pistons
92.4713333333 95.422962963 93.874 Celtics Grizzlies
91.9942432432 91.5168366013 83.848 Heat Hawks
94.7159333333 93.3633888889 90.246 Jazz 76ers
92.3146092715 92.4713333333 99.464 Hornets Celtics
93.9254451613 96.8801627907 91.322 Cavaliers Knicks
99.9470126582 93.9254451613 104.76 Warriors Cavaliers
95.0943151515 91.5168366013 95.964 Raptors Hawks
94.8288163265 94.8288163265 97.272 Clippers Clippers
96.5962515723 91.0144575163 93.4 Kings Pistons
93.9410857143 93.9410857143 88.258 Bulls Bulls
91.0144575163 93.1771265823 85.156 Pistons Nets
99.9470126582 99.9470126582 105.81 Warriors Warriors
93.9254451613 91.5168366013 90.554 Cavaliers Hawks
93.4862331288 94.8288163265 92.924 Magic Clippers
92.3146092715 96.8851666667 99.49 Hornets Suns
92.4219194631 92.4713333333 86.194 Bucks Celtics
98.3580731707 96.5962515723 105.81 Timberwolves Kings
93.868 95.0943151515 95.132 Lakers Raptors
