-0.721 0.113 0.552 -0.469 1.801 -0.322 -0.138 1.331 1.578
-0.643 -0.290 -0.022 -0.469 -0.812 -0.165 -0.122 -0.569 0.056
-0.292 -0.331 -0.335 -0.306 -0.976 -0.476 -0.138 -0.952 -0.646
-0.727 0.562 0.324 -0.469 0.064 -0.482 -0.138 0.417 0.993
-0.800 -0.266 -0.022 -0.469 0.852 -0.482 -0.110 -0.746 -0.586
-0.800 -0.261 0.240 -0.469 0.654 -0.482 -0.138 0.145 0.534
1.653 0.687 -0.335 0.134 -0.372 0.107 -0.138 1.514 0.624
-0.800 -0.265 1.025 -0.469 1.149 -0.482 -0.106 0.057 0.274
-0.550 -0.301 -0.335 -0.469 -0.919 -0.104 -0.000 -0.946 -0.449
0.039 0.551 -0.056 0.018 0.317 -0.276 -0.138 0.529 0.490
-0.379 -0.328 -0.335 -0.399 -1.081 0.215 0.389 -1.052 -0.659
0.245 0.207 -0.200 -0.469 -0.331 -0.482 -0.127 -0.144 -0.216
-0.800 -0.243 0.265 -0.469 0.750 -0.482 -0.138 -0.793 -0.608
-0.691 -0.330 -0.335 -0.469 -1.058 -0.482 -0.138 -1.094 -0.670
-0.800 -0.233 0.172 -0.469 0.783 -0.482 -0.138 -0.486 -0.215
1.720 -0.168 -0.326 -0.075 -0.578 2.611 -0.096 0.694 -0.335
-0.800 -0.243 0.358 -0.469 0.800 -0.482 -0.138 -0.504 -0.238
1.087 -0.312 -0.335 6.442 0.500 -0.368 -0.138 1.532 0.827
-0.691 0.420 0.899 -0.469 1.625 -0.482 -0.138 0.057 0.096
-0.800 -0.277 0.349 -0.469 1.549 -0.482 -0.138 0.016 0.151
-0.018 -0.136 -0.326 -0.469 -0.956 0.562 -0.132 -0.781 -0.648
-0.800 -0.230 0.958 -0.469 1.871 -0.482 -0.138 -0.008 -0.033
1.116 0.358 -0.335 1.178 -0.192 -0.439 -0.138 0.287 -0.455
0.830 0.198 -0.166 2.523 -0.685 0.321 -0.138 0.193 -0.007
-0.800 -0.217 0.755 -0.469 2.099 -0.482 -0.138 -0.344 -0.501
1.337 0.026 0.257 -0.469 -0.552 -0.482 -0.134 1.544 1.123
1.256 0.087 -0.183 0.134 -0.467 -0.482 -0.124 0.376 -0.354
-0.791 0.170 0.400 -0.469 1.491 -0.482 -0.138 -0.433 -0.366
-0.441 0.050 -0.301 -0.283 -0.782 -0.332 -0.138 -0.999 -0.632
-0.518 -0.332 -0.335 -0.005 -1.029 -0.122 0.884 -1.147 -0.651
-0.007 -0.267 -0.225 0.065 -0.808 0.935 -0.138 -0.586 -0.443
1.631 0.283 -0.335 -0.005 -0.362 0.792 -0.138 1.491 0.643
-0.800 -0.264 0.409 -0.469 1.393 -0.482 -0.138 -0.244 -0.106
-0.399 0.232 0.121 -0.260 0.440 -0.277 -0.138 -0.132 0.002
-0.222 -0.329 -0.335 -0.330 -1.082 0.634 0.331 -0.982 -0.670
0.658 -0.102 -0.335 0.459 -0.739 -0.453 -0.072 0.440 0.220
1.928 0.123 -0.335 -0.190 -0.723 1.904 -0.138 0.865 -0.241
1.556 -0.328 -0.335 1.155 0.246 -0.482 -0.138 0.836 -0.287
0.672 -0.304 -0.335 0.923 -0.505 -0.482 -0.006 -0.114 -0.500
0.147 -0.082 -0.335 1.943 -0.242 -0.482 -0.138 -0.498 -0.630
0.902 0.098 -0.335 0.668 -0.026 -0.282 -0.138 0.417 -0.200
-0.698 -0.327 -0.335 -0.469 -0.650 -0.482 0.182 -1.206 -0.664
0.443 -0.326 -0.335 -0.237 -0.865 1.704 2.377 -0.468 -0.654
-0.800 -0.219 -0.335 -0.469 1.666 -0.482 -0.098 -0.285 -0.670
-0.800 -0.286 0.265 -0.469 0.618 -0.482 -0.138 -0.020 0.350
-0.709 0.171 -0.335 -0.469 -0.979 -0.482 -0.120 -1.241 -0.658
-0.209 -0.334 -0.335 -0.469 -0.723 -0.482 0.140 -0.858 -0.664
-0.419 0.276 0.138 -0.260 0.936 -0.391 -0.120 0.010 0.037
2.071 0.263 -0.335 2.128 -0.610 1.093 0.159 0.942 -0.046
-0.752 -0.292 0.071 -0.469 0.792 -0.482 -0.138 -0.575 -0.359
-0.573 -0.312 -0.335 0.366 -0.931 -0.291 0.939 -1.176 -0.664
1.402 -0.309 -0.276 1.201 -0.610 2.916 -0.138 1.910 1.363
-0.800 -0.237 0.324 -0.469 1.466 -0.482 -0.138 0.128 0.257
-0.633 0.069 0.045 -0.144 0.098 -0.315 -0.118 -0.409 -0.052
0.562 -0.111 -0.335 -0.469 -0.865 -0.482 -0.108 0.228 0.119
-0.798 0.345 1.482 -0.469 -1.012 -0.478 -0.138 2.895 4.452
-0.734 0.294 0.062 -0.469 0.539 -0.472 -0.113 -0.687 -0.430
-0.800 7.085 0.949 -0.469 4.862 -0.482 -0.077 0.376 -0.521
-0.148 0.248 1.346 -0.469 -0.079 -0.482 -0.120 0.039 0.170
-0.745 0.097 0.324 -0.422 0.292 -0.379 -0.108 -0.226 0.239
1.906 0.458 -0.309 1.665 -0.486 -0.165 -0.138 0.918 -0.077
0.138 -0.254 -0.208 -0.446 -0.716 1.078 -0.124 -0.338 -0.313
-0.738 -0.237 0.459 -0.446 1.805 -0.482 -0.138 -0.043 -0.094
1.448 -0.026 -0.242 -0.260 -0.713 2.207 -0.138 1.237 0.560
1.927 -0.297 -0.335 1.224 -0.199 -0.435 -0.138 0.818 -0.371
-0.800 -0.268 0.341 -0.469 1.497 -0.482 -0.127 0.092 0.209
-0.213 0.650 -0.335 -0.469 -0.998 -0.241 -0.138 -0.510 -0.165
-0.218 0.069 -0.267 -0.283 -0.867 -0.424 -0.138 -0.822 -0.570
-0.800 -0.334 -0.335 -0.469 4.311 -0.482 -0.138 0.145 -0.506
2.141 0.251 -0.335 1.641 -0.369 1.103 1.101 0.883 -0.316
-0.409 -0.258 -0.242 -0.469 -0.744 0.134 0.043 -0.828 -0.467
1.874 -0.332 -0.335 0.436 0.110 -0.482 -0.138 0.789 -0.604
-0.782 1.129 0.147 -0.469 0.990 -0.482 -0.138 -0.362 -0.186
1.527 -0.075 -0.174 -0.005 -0.719 3.938 -0.124 1.792 1.248
0.066 -0.258 -0.318 -0.469 -0.808 1.256 -0.138 -0.014 0.157
2.177 0.148 -0.335 1.827 -0.429 1.624 -0.132 0.836 -0.335
-0.800 -0.253 0.324 -0.469 1.328 -0.482 -0.138 -0.380 -0.247
1.988 -0.152 -0.276 -0.167 -0.847 4.452 -0.131 1.278 0.288
2.323 0.223 -0.335 -0.376 -0.452 0.245 0.962 0.913 -0.541
-0.670 0.019 -0.318 -0.399 -0.941 -0.482 -0.136 -1.171 -0.618
1.941 -0.297 -0.335 1.943 0.348 -0.482 1.912 0.558 -0.538
-0.077 -0.248 -0.301 -0.005 -0.675 0.446 -0.125 -0.722 -0.620
-0.800 0.445 0.206 -0.469 0.581 -0.482 -0.138 0.181 0.602
-0.677 -0.331 -0.335 -0.214 -0.978 -0.320 0.158 -1.241 -0.659
0.227 0.613 0.155 -0.306 -0.349 -0.475 -0.138 0.482 0.523
-0.800 -0.263 0.392 -0.469 1.098 -0.482 -0.125 0.252 0.521
1.160 -0.001 0.155 -0.098 -0.590 -0.482 -0.134 0.854 0.283
-0.370 0.483 -0.259 -0.330 -0.816 -0.379 -0.127 -0.551 -0.149
-0.800 -0.277 0.155 -0.469 0.874 -0.482 -0.138 -0.451 -0.238
-0.778 -0.288 0.223 -0.469 -0.596 -0.482 -0.138 2.642 3.895
-0.703 0.566 0.155 -0.469 0.016 -0.389 -0.138 0.564 1.184
-0.794 -0.123 3.957 -0.469 0.783 -0.482 -0.138 -0.675 -0.445
1.509 0.032 -0.326 0.181 -0.656 2.082 -0.134 0.730 -0.108
1.263 -0.187 -0.191 -0.469 -0.069 3.642 0.939 1.733 1.035
1.303 0.513 -0.200 1.015 -0.180 -0.482 -0.138 1.095 0.342
-0.564 -0.332 -0.335 0.227 -0.951 -0.392 -0.066 -1.171 -0.659
-0.504 -0.309 -0.335 -0.469 -0.889 0.090 -0.000 -0.940 -0.486
-0.236 0.060 -0.191 -0.075 -0.402 -0.253 -0.094 -0.539 -0.359
-0.769 -0.146 2.740 -0.469 0.402 -0.482 -0.051 -0.752 -0.473
-0.679 -0.080 -0.335 -0.260 -1.002 -0.482 0.578 -1.241 -0.659
-0.686 -0.325 -0.335 -0.237 -0.978 -0.298 0.173 -1.235 -0.650
-0.800 0.202 0.282 -0.469 0.325 -0.482 -0.138 0.027 0.502
-0.796 -0.159 0.789 -0.469 0.950 -0.482 -0.138 -0.256 0.006
0.606 0.282 -0.098 0.065 -0.258 -0.136 -0.138 0.163 -0.190
-0.800 -0.271 0.442 -0.469 0.608 -0.482 -0.138 0.299 0.731
0.470 0.169 -0.335 1.618 -0.552 -0.143 -0.120 -0.203 -0.222
-0.771 0.335 -0.335 -0.330 -0.970 -0.473 -0.059 -1.265 -0.622
-0.160 0.124 -0.335 1.595 1.563 -0.482 -0.138 2.081 2.427
2.068 0.360 -0.318 -0.214 -0.675 -0.482 -0.134 1.213 0.062
-0.800 -0.251 0.130 -0.469 1.072 -0.482 -0.120 -0.716 -0.616
-0.341 -0.325 -0.335 -0.469 -1.092 0.438 0.383 -1.070 -0.670
2.181 -0.157 -0.335 0.204 -0.296 -0.482 -0.138 0.936 -0.468
-0.478 -0.081 -0.335 0.134 -1.029 -0.482 -0.025 -1.135 -0.665
-0.669 0.063 -0.326 -0.422 -0.971 -0.482 -0.138 -1.159 -0.591
2.254 -0.323 -0.335 -0.469 -0.629 -0.482 0.047 0.582 -0.605
-0.505 -0.277 0.164 -0.469 -0.661 0.111 -0.112 -0.816 -0.406
2.222 -0.323 -0.335 -0.028 -0.351 -0.478 -0.138 0.907 -0.611
1.404 -0.317 -0.335 1.989 1.137 0.026 -0.112 0.647 -0.591
-0.252 -0.320 -0.335 -0.469 -0.086 -0.482 -0.138 -0.468 -0.301
-0.668 1.292 0.223 -0.469 0.576 -0.482 -0.138 0.193 0.555
-0.800 -0.255 0.316 -0.469 0.461 -0.482 -0.138 -0.185 0.206
0.212 -0.318 -0.335 -0.005 0.572 -0.482 -0.138 2.128 2.450
1.457 -0.247 -0.335 -0.469 -1.092 1.099 -0.138 0.045 -0.670
-0.800 -0.253 0.383 -0.469 1.435 -0.482 -0.138 -0.126 -0.035
0.428 0.148 -0.242 0.181 -0.201 -0.360 -0.138 0.358 0.138
-0.800 -0.233 0.468 -0.469 1.575 -0.482 -0.138 0.187 0.295
-0.771 -0.280 0.552 -0.469 -0.184 -0.482 -0.138 1.261 2.123
2.328 0.210 -0.335 0.992 -0.362 1.344 0.045 0.871 -0.544
0.048 0.277 -0.073 0.018 0.057 -0.207 -0.138 0.098 0.047
1.267 8.184 -0.335 3.891 -1.092 0.899 0.644 -0.226 -0.670
-0.029 -0.330 -0.335 2.059 0.894 -0.124 -0.138 2.193 2.648
-0.800 -0.300 0.468 -0.469 -0.524 -0.482 -0.138 2.169 3.328
2.317 0.469 -0.335 0.830 -0.486 0.335 0.366 0.848 -0.519
1.447 -0.259 -0.335 2.615 -0.770 -0.453 -0.138 1.532 1.446
-0.558 -0.321 -0.335 -0.051 -1.019 -0.269 -0.092 -1.171 -0.664
1.744 -0.284 -0.335 -0.469 0.187 -0.482 -0.138 0.972 -0.228
-0.800 -0.262 0.451 -0.469 1.383 -0.482 -0.138 -0.055 0.066
-0.571 0.393 -0.335 0.250 -1.092 -0.022 -0.138 -1.188 -0.670
-0.366 -0.332 -0.335 -0.469 -1.040 0.128 0.156 -1.070 -0.662
-0.800 -0.296 0.307 -0.469 1.531 -0.482 -0.138 -0.297 -0.265
-0.800 -0.278 0.358 -0.469 1.872 -0.482 -0.138 -0.427 -0.525
-0.800 -0.265 0.214 -0.469 0.809 -0.482 -0.138 -0.185 0.137
1.934 0.806 -0.284 -0.469 0.133 5.001 -0.112 0.747 -0.603
1.957 1.284 -0.335 0.273 -0.296 -0.328 -0.138 1.119 -0.064
1.719 -0.137 -0.335 1.966 -0.258 -0.455 -0.138 1.278 0.416
-0.576 0.006 -0.284 -0.283 -0.821 -0.392 -0.138 -1.047 -0.580
1.605 -0.060 -0.326 0.273 -0.694 1.963 -0.138 1.656 0.984
-0.318 -0.324 -0.335 -0.446 -1.078 0.449 -0.136 -1.017 -0.652
-0.647 0.887 -0.335 -0.469 6.199 -0.482 -0.138 0.736 -0.668
-0.790 -0.325 -0.335 -0.469 -1.082 -0.482 -0.138 -1.324 -0.668
-0.399 2.552 -0.335 -0.399 -0.964 -0.482 -0.136 -1.035 -0.654
0.479 -0.081 -0.115 -0.051 -0.723 0.908 -0.138 0.098 -0.054
-0.800 -0.248 0.147 -0.469 0.990 -0.482 -0.117 -0.592 -0.447
2.523 0.158 -0.335 -0.469 -0.353 5.854 -0.138 0.913 -0.670
0.134 0.329 -0.005 -0.028 0.186 -0.096 -0.131 0.258 0.144
-0.760 -0.236 4.430 -0.469 1.351 -0.482 -0.091 -0.321 -0.264
0.487 -0.263 -0.335 -0.214 -1.027 1.951 -0.138 0.145 0.182
0.156 -0.325 -0.335 -0.237 -1.048 -0.482 -0.117 -0.769 -0.668
-0.797 -0.291 2.335 -0.469 0.936 -0.482 -0.138 -0.409 -0.212
-0.800 -0.248 0.265 -0.469 0.788 -0.482 -0.138 -0.445 -0.167
1.869 0.040 -0.335 -0.237 -0.647 1.653 -0.138 1.078 0.026
-0.502 -0.081 -0.335 0.111 -1.014 -0.246 -0.115 -1.141 -0.656
-0.777 0.567 0.096 -0.469 0.673 -0.461 -0.138 -0.657 -0.437
1.829 0.678 -0.335 0.181 -0.486 0.107 -0.138 1.514 0.530
-0.800 -0.208 0.687 -0.469 1.824 -0.482 -0.138 -0.315 -0.374
-0.785 0.609 0.240 -0.469 1.060 -0.450 -0.138 -0.616 -0.451
0.914 0.037 -0.064 -0.005 -0.448 -0.482 -0.132 1.131 0.801
-0.024 -0.080 -0.335 -0.051 -0.894 -0.221 -0.092 -0.816 -0.661
-0.334 -0.082 -0.267 -0.098 -0.754 -0.219 -0.096 -0.822 -0.520
-0.800 -0.277 0.189 -0.469 0.406 -0.482 -0.138 0.700 1.305
-0.800 -0.251 0.341 -0.469 1.420 -0.482 -0.138 -0.681 -0.639
0.001 -0.119 -0.335 1.062 1.183 0.202 -0.138 2.146 2.481
-0.670 -0.038 -0.335 -0.469 -0.951 -0.482 0.045 -1.230 -0.658
-0.600 0.268 -0.335 -0.376 -0.973 -0.482 -0.138 -1.041 -0.499
0.080 -0.327 -0.335 -0.051 -1.033 1.151 1.498 -0.781 -0.662
-0.392 -0.332 -0.335 -0.005 -0.960 0.198 0.036 -1.052 -0.646
-0.800 -0.277 0.299 -0.469 1.846 -0.482 -0.138 -0.350 -0.428
-0.315 -0.274 -0.335 -0.469 -0.796 0.483 0.062 -0.580 -0.229
-0.557 -0.299 -0.335 0.134 -0.825 -0.357 1.412 -1.135 -0.647
-0.800 -0.273 0.257 -0.469 0.606 -0.482 -0.138 0.199 0.654
-0.800 -0.332 -0.335 -0.469 -1.069 -0.482 -0.132 -1.330 -0.670
-0.233 -0.331 -0.335 -0.376 -1.039 0.625 0.232 -0.982 -0.664
1.520 -0.034 -0.326 -0.237 -0.675 3.744 -0.136 0.765 -0.020
-0.281 -0.312 -0.335 -0.051 -0.950 -0.195 0.071 -0.976 -0.651
-0.557 -0.301 -0.335 -0.469 -0.920 0.006 -0.002 -0.940 -0.440
-0.800 -0.279 0.502 -0.469 2.000 -0.482 -0.138 -0.085 -0.161
-0.800 -0.265 0.316 -0.469 1.645 -0.482 -0.138 -0.397 -0.418
-0.800 -0.235 0.341 -0.469 0.817 -0.482 -0.138 -0.386 -0.102
-0.339 -0.331 -0.335 0.482 -0.673 -0.176 0.029 -0.929 -0.648
0.661 0.039 -0.335 0.575 -0.107 0.085 -0.138 0.057 -0.392
0.812 0.171 -0.335 1.665 -0.082 -0.114 -0.138 0.069 -0.534
-0.800 -0.271 0.223 -0.469 0.645 -0.482 -0.138 -0.108 0.238
1.102 -0.321 -0.335 2.592 1.102 -0.482 -0.138 0.789 -0.056
0.251 0.494 -0.048 -0.098 0.357 -0.286 -0.138 0.452 0.220
-0.135 0.117 -0.191 0.250 -0.497 -0.409 -0.108 -0.433 -0.284
-0.534 0.075 -0.301 -0.098 -1.016 -0.423 -0.138 -1.005 -0.517
-0.486 -0.279 -0.326 -0.469 -0.777 0.063 -0.006 -0.816 -0.387
-0.618 -0.279 -0.301 -0.469 -0.762 -0.482 -0.120 -1.082 -0.609
-0.074 1.079 -0.335 0.899 -0.855 0.294 0.140 -0.722 -0.651
-0.060 -0.132 -0.335 -0.469 -0.901 0.631 -0.117 -0.811 -0.670
-0.800 -0.251 0.451 -0.469 1.502 -0.482 -0.138 -0.138 -0.013
0.385 0.255 -0.166 -0.005 -0.098 0.167 -0.138 0.080 -0.184
-0.260 -0.334 -0.335 1.039 1.736 -0.387 -0.106 2.051 2.428
-0.371 -0.325 -0.335 -0.446 -1.092 0.306 0.868 -1.058 -0.664
1.913 0.148 -0.335 -0.469 -0.249 -0.482 -0.138 0.724 -0.582
1.146 -0.153 -0.335 -0.469 0.093 3.421 0.904 1.674 1.035
-0.470 -0.228 -0.293 -0.469 -0.846 -0.114 -0.125 -0.988 -0.582
1.315 0.040 -0.335 0.297 -0.410 1.749 -0.138 1.833 1.294
1.126 0.081 -0.335 0.065 -0.514 -0.482 -0.138 1.739 1.341
-0.614 0.203 -0.335 -0.469 -0.932 -0.482 -0.138 -1.188 -0.670
1.847 0.018 -0.335 -0.167 -0.723 1.771 -0.138 0.972 -0.058
-0.784 0.058 -0.318 -0.469 -1.032 -0.450 -0.138 -1.300 -0.657
1.910 -0.331 -0.335 0.088 -0.002 -0.400 -0.138 0.806 -0.579
2.126 0.264 -0.335 1.178 -0.253 1.940 0.234 0.883 -0.354
-0.024 -0.329 -0.335 -0.051 -0.894 -0.221 -0.092 -0.816 -0.661
-0.477 -0.329 -0.335 -0.469 -1.024 -0.482 0.107 -1.111 -0.665
-0.800 -0.256 0.493 -0.469 1.401 -0.482 -0.138 -0.067 0.103
0.032 -0.330 -0.335 0.134 -0.994 0.803 -0.129 -0.816 -0.645
-0.563 -0.311 -0.335 -0.376 -1.054 -0.305 0.293 -1.212 -0.652
0.459 -0.330 -0.335 -0.469 0.441 -0.482 -0.138 1.715 1.758
-0.162 27.116 -0.250 -0.469 0.421 0.748 -0.138 -0.079 -0.109
-0.087 -0.330 -0.335 -0.005 -0.864 -0.482 0.003 -0.870 -0.639
-0.800 -0.262 0.400 -0.469 1.240 -0.482 -0.138 -0.102 0.061
0.415 -0.236 -0.276 1.062 -0.674 1.142 -0.122 -0.468 -0.577
-0.555 -0.320 -0.335 -0.028 -0.751 -0.406 0.828 -1.135 -0.658
1.303 0.108 -0.309 0.181 0.660 1.951 2.369 1.154 0.162
1.146 -0.296 -0.233 1.781 -0.173 2.685 -0.132 1.686 1.477
1.826 0.486 -0.335 0.320 -0.207 0.623 -0.138 1.284 0.174
-0.546 0.041 -0.301 -0.190 -0.860 -0.452 -0.138 -0.852 -0.361
-0.578 -0.129 -0.335 -0.214 -0.988 -0.324 -0.131 -1.141 -0.642
0.335 0.617 -0.335 0.807 4.418 0.991 -0.138 0.617 -0.641
0.444 -0.328 -0.335 -0.260 -0.789 -0.482 -0.138 -0.445 -0.653
1.227 -0.173 -0.335 0.969 -0.599 2.042 -0.129 1.798 1.363
1.043 0.272 -0.335 0.273 -0.277 -0.459 -0.138 0.299 -0.399
-0.612 -0.229 -0.073 -0.469 -0.013 -0.459 -0.138 -0.521 -0.171
-0.563 0.095 -0.174 -0.376 -0.735 -0.482 -0.129 -0.793 -0.304
2.275 0.345 -0.335 1.270 -0.179 -0.210 0.024 0.901 -0.632
0.333 -0.246 -0.335 1.526 -0.210 -0.482 -0.125 -0.380 -0.640
-0.800 -0.262 0.409 -0.469 1.383 -0.482 -0.138 -0.055 0.072
-0.325 -0.328 -0.335 -0.422 -1.076 0.251 0.743 -1.029 -0.663
1.362 0.213 -0.073 -0.469 -0.239 -0.482 -0.136 1.467 0.833
2.421 -0.287 -0.318 -0.446 -0.942 3.665 -0.138 0.948 -0.461
-0.079 -0.328 -0.335 -0.330 -1.047 0.921 -0.120 -0.887 -0.664
0.848 -0.206 -0.301 0.691 0.254 1.276 -0.115 1.520 1.344
2.386 0.212 -0.335 -0.121 -0.529 0.533 0.222 0.901 -0.610
-0.800 -0.277 0.341 -0.469 1.153 -0.482 -0.138 0.381 0.707
-0.800 -0.294 0.392 -0.469 1.787 -0.482 -0.138 -0.120 -0.139
-0.800 -0.245 0.417 -0.469 1.546 -0.482 -0.138 -0.061 0.066
-0.800 -0.244 0.054 -0.469 0.566 -0.482 -0.138 -0.769 -0.519
0.683 0.051 -0.335 1.085 -0.258 0.114 -0.138 -0.138 -0.538
0.234 -0.332 -0.335 -0.376 -0.837 -0.478 -0.138 -0.569 -0.653
-0.629 -0.285 -0.225 -0.469 -0.763 -0.139 -0.129 -0.976 -0.465
-0.072 0.086 -0.098 0.436 -0.252 -0.416 -0.131 0.016 0.132
-0.800 -0.270 0.231 -0.469 0.930 -0.482 -0.138 -0.521 -0.303
2.053 0.132 -0.335 0.250 -0.647 2.486 -0.138 1.331 0.170
0.153 0.551 0.392 0.134 0.075 -0.403 -0.138 0.570 0.523
2.049 -0.170 -0.335 -0.469 -1.092 5.232 -0.138 0.352 -0.670
-0.676 -0.319 0.442 -0.469 1.600 -0.386 -0.138 0.871 1.060
-0.377 -0.319 -0.335 -0.469 -1.047 0.207 -0.138 -1.017 -0.625
-0.665 1.431 0.510 -0.469 0.626 -0.316 -0.138 0.854 1.338
-0.798 -0.244 0.324 -0.469 1.728 -0.482 -0.138 -0.397 -0.390
-0.800 -0.264 0.240 -0.469 0.670 -0.482 -0.138 -0.067 0.277
-0.792 -0.040 0.096 -0.469 0.907 -0.482 -0.138 -0.645 -0.450
-0.205 -0.328 -0.335 -0.098 -1.066 0.344 -0.122 -0.970 -0.661
2.321 0.188 -0.335 1.526 -0.353 1.462 1.113 0.800 -0.557
2.229 -0.019 -0.335 1.734 -0.069 0.608 -0.138 0.759 -0.531
1.921 1.609 -0.335 0.528 -0.016 -0.482 -0.138 0.765 -0.619
-0.800 -0.251 0.476 -0.469 1.269 -0.482 -0.138 0.252 0.470
1.711 0.234 -0.056 -0.469 -0.476 -0.482 -0.129 1.231 0.353
-0.595 0.228 -0.318 0.181 0.329 -0.467 -0.138 -0.043 0.290
-0.613 -0.283 -0.335 -0.399 -0.542 -0.446 0.540 -1.129 -0.653
1.949 -0.288 -0.335 0.528 0.153 -0.482 -0.138 0.830 -0.605
-0.800 -0.256 0.349 -0.469 1.517 -0.482 -0.138 0.069 0.176
2.355 0.432 -0.335 0.134 -0.671 2.773 -0.136 1.007 -0.365
-0.323 -0.332 -0.335 1.734 -0.220 -0.190 -0.125 2.883 4.081
1.017 0.234 -0.335 0.807 -0.268 -0.482 -0.138 0.199 -0.424
-0.514 0.160 0.231 -0.260 0.709 -0.269 -0.138 -0.120 0.021
-0.800 -0.261 0.375 -0.469 1.457 -0.482 -0.138 -0.191 -0.114
-0.796 -0.250 0.197 -0.469 0.959 -0.482 -0.138 -0.569 -0.366
1.928 -0.073 -0.335 1.688 -0.343 1.293 -0.129 0.895 -0.222
-0.375 -0.332 -0.335 0.366 -1.064 0.058 0.245 -1.076 -0.664
