Turkey_from_whole,_enhanced,_light_meat,_meat_only,_raw -1.27313381452 -1.39391906914 -1.12039913228 -0.18347291085 0.289660417033 0.396946117964 0.278190955377 -0.898582666057 0.565796571748 -0.0540430902803 0.191186380754 0.36895023712 -0.475486156942 -0.110760520894 0.134574722667 -0.483198795007 0.0899398489546 -0.527985012222 -0.116284544113 -0.00716453553737 -0.188325405923 0.0113537816849 -0.00880595416059 0.0219452615755
Restaurant,_family_style,_hash_browns -0.256930001954 0.775308646069 0.399946719939 0.848147623527 0.104602361246 0.215911027464 0.294712564057 -0.222494160355 -0.149987957518 0.0124954728727 0.299641412457 -0.345728560104 0.06834659207 0.36668619831 -0.367166749991 -0.0501195053433 0.160782659893 -0.420436393258 0.150526601338 0.0164922437751 -0.0822464532676 0.308943039671 0.199754313405 0.0551344947194
Squash,_winter,_spaghetti,_raw -2.16823716972 1.18492337347 0.411484329938 0.214542586672 0.157877941852 0.0453366626483 0.154962696088 0.144648297505 0.0528865583773 -0.0255946511629 -0.0864201461764 0.217659825864 -0.184870201112 0.0916063018702 0.0785910303718 -0.0768465867131 0.0541676844495 0.0239089701017 0.0205222384528 -0.0611141569688 0.0362457071921 0.0716699550487 0.0641545892853 0.0665269049109
Beef,_round,_eye_of_round_steak,_boneless,_separable_lean_and_fat,_trimmed_to_0"_fat,_all_grades,_cooked,_grilled -0.662943037195 -2.4091221152 -1.30005848372 -0.499971570387 -0.118933697213 0.237589357703 0.34706854405 -0.400641143432 0.119680353808 -0.0781753598711 0.422992135218 0.0260923459131 -0.406467410102 0.151529478743 -0.0711317192065 -0.333702590893 -0.0892946644262 -0.180893574305 -0.248397903756 -0.058752872603 -0.0121077120087 0.00207283820662 -0.0683734523288 -0.0518815147449
Infant_formula,_MEAD_JOHNSON,_ENFAMIL,_Premature,_24_calories_ready-to-feed_Low_iron -1.64260645167 0.881861981803 0.395945049343 -0.242598019964 0.59120916578 -0.0896174226567 -0.27848651706 -0.035586782171 -0.126993550979 -0.0395126009241 0.110125565226 0.330268495002 -0.157800975524 -0.0171059707595 0.236339111533 0.133782238982 0.0183181317181 -0.0411155925566 0.151227953173 0.0805674224251 0.0828236652083 -0.00186197480887 -0.0293763469184 0.0730370850142
CAMPBELL'S_Red_and_White,_Manhattan_Clam_Chowder,_condensed -1.59516078842 0.490700253799 -0.472076202555 0.371788671711 0.577501089206 -0.141525178174 -0.223712624655 -0.0227268049854 -0.0137554711493 -0.556075964518 -0.288858070703 -0.279244121629 -0.281188968563 -0.288872057528 -0.167652485413 0.146696922662 0.2740895544 -0.192969347892 0.0237841500072 0.0811835864042 0.0997489790758 0.0685059857527 -0.0400509346517 0.133815073925
Turkey,_young_hen,_skin_only,_cooked,_roasted 2.30588064058 -1.93773174138 3.13600188391 0.109697863893 0.201777709058 -0.0985557107083 0.514582260865 -0.174838826922 -0.298488105899 0.520305579762 -0.150759241445 0.323126954354 0.245674713567 0.0839282524868 0.192990738156 -0.118192537808 -0.271633799906 0.0992662220003 -0.092583419813 0.118718059286 -0.122353195937 0.121538104257 -0.0255636057706 0.0295559168925
Babyfood,_fruit,_applesauce_and_apricots,_strained -1.94791156178 1.54796816674 0.45730317143 -0.119094193827 0.00761921878925 -0.0650465914785 0.233917212761 0.116859211265 0.00854691923359 0.104641779233 -0.0577022366243 0.0722646088566 -0.100443090093 0.0798624841888 0.031842114549 -0.0173232062837 -0.0904541939523 0.0668160387463 -0.00516539307924 0.0678691366484 0.0120674477375 -0.134638557037 -0.0461377245359 0.0683117336964
Cheese,_cottage,_lowfat,_2%_milkfat -1.64945729434 0.356451387548 0.286807672118 -0.144434883146 -0.252333825903 0.117869158149 -0.664270063264 -0.110230840787 -0.101775698247 0.0726456579673 -0.0976898014445 0.118073493648 0.0369671281537 0.0337891107665 0.0444922828779 0.0512421124761 -0.0492507061036 0.113066759019 -0.0531161772292 -0.203553203235 -0.0252152359169 0.0890283388352 -0.386390813534 -0.0173545461963
Chayote,_fruit,_cooked,_boiled,_drained,_without_salt -1.87639918014 1.19200226453 0.632700972498 0.251901902363 0.244029572406 -0.441947231326 0.433894587642 -0.0918515199133 -0.176831850215 0.103311936484 -0.293016444763 0.0543673326589 -0.22591384674 0.109771222807 0.0892745478439 -0.0438289998312 -0.295406656885 0.034873793571 -0.068397592344 -0.027313725686 0.0306240604306 0.0312420142091 0.00991373758359 -0.25627129906
Beef,_New_Zealand,_imported,_manufacturing_beef,_cooked,_boiled -1.32985934542 -1.19416056107 -0.326769203286 -0.355111096325 -0.634139486279 0.315980055658 0.150765030098 0.579204866722 -0.571018332466 0.232053393673 0.0039150079317 0.00699599089827 0.221169525373 0.0035454380313 0.475155861309 0.139165846079 0.0952225884387 -0.0572318143102 -0.17698041265 -0.0613373633972 -0.172218221712 0.0260720660416 -0.0506624394001 -0.0518809317385
Beef,_Australian,_Wagyu,_loin,_tenderloin_steak/roast,_boneless,_separable_lean_only,_Aust._marble_score_4/5,_raw -0.459923185744 -1.32424736554 0.156655859803 -0.00715732380847 -0.0336950974697 0.00137183497965 0.0632174226266 0.152693044592 0.399486165877 -0.00451244454643 -0.126231267021 0.203129976641 0.369069947892 0.0438902919722 0.0961479731179 0.10505365787 0.128242575673 0.0812802570221 -0.083779332883 -0.170399643858 -0.100236961524 -0.000827900850449 -0.123078725358 -0.073807910596
