BURGER_KING,_CROISSAN'WICH_with_Egg_and_Cheese 0 -0.110941074703
Salad_dressing,_KRAFT_Mayo_Light_Mayonnaise 0 -0.110783897627
Fast_foods,_hamburger;_single,_regular_patty;_with_condiments 0 -0.110189607854
PIZZA_HUT_14"_Super_Supreme_Pizza,_Hand-Tossed_Crust 0 -0.10976735034
LEAN_POCKETS,_Ham_N_Cheddar 0 -0.10880493864
School_Lunch_Pizza,_TONY'S_Breakfast_Pizza_Sausage-_frozen 0 -0.107970893525
Fast_foods,_hotdog,_with_chili 0 -0.107723695812
Potatoes,_hash_brown,_home-prepared 0 -0.107603239204
DIGIORNO_Pizza,_supreme_topping,_rising_crust,_frozen,_baked 0 -0.107123745276
Restaurant,_Latino,_pupusas_con_queso_(pupusas,_cheese) 0 -0.105658103563
Beans,_adzuki,_yokan,_mature_seeds 0 -0.105039299222
Fast_foods,_hotdog,_with_corn_flour_coating_(corndog) 0 -0.104922343297
Toppings,_pineapple 0 -0.104285697352
DIGIORNO_Pizza,_cheese_topping,_thin_crispy_crust,_frozen,_baked 0 -0.100735005162
DIGIORNO_Pizza,_supreme_topping,_thin_crispy_crust,_frozen,_baked 0 -0.100669828565
Pie,_lemon_meringue,_commercially_prepared 0 -0.100564776709
Pie,_coconut_creme,_commercially_prepared 0 -0.100449599838
School_Lunch_Pizza,_BIG_DADDY'S_LS_16"_51%_Whole_Grain_Rolled_Edge_Turkey_Pepperoni_Pizza-_frozen 0 -0.0992002114595
MORNINGSTAR_FARMS_Italian_Herb_Chik'n_Pattie,_frozen,_unprepared 0 -0.0980377885259
Pie,_Dutch_Apple,_Commercially_Prepared 0 -0.097770003041
Frozen_novelties,_KLONDIKE,_SLIM-A-BEAR,_No_Sugar_Added,_Stickless_Bar 0 -0.0976385723453
LITTLE_CAESARS_14"_Pepperoni_Pizza,_Large_Deep_Dish_Crust 0 -0.0969989398887
HEINZ,_WEIGHT_WATCHER,_Chocolate_Eclair,_frozen 0 -0.095375570875
Rolls,_hamburger_or_hotdog,_reduced-calorie 0 -0.0929282337493
Fast_foods,_quesadilla,_with_chicken 0 -0.0926071960255
Fast_foods,_scallops,_breaded_and_fried 0 -0.0925999265261
LITTLE_CAESARS_14"_Cheese_Pizza,_Thin_Crust 0 -0.091602043227
Seeds,_breadnut_tree_seeds,_raw 0 -0.0898056535886
Lean_Pockets,_Meatballs_&_Mozzarella 0 -0.0866854160332
Natto 0 -0.0838297622633
KELLOGG,_KELLOGG'S_EGGO,_Buttermilk_Pancake 0 -0.0835762475866
MORNINGSTAR_FARMS_Pizza,_Baja_Black_Bean,_single_serve 0 -0.0826880141552
Pizza,_meat_and_vegetable_topping,_regular_crust,_frozen,_cooked 0 -0.0824779931929
Potatoes,_baked,_skin,_without_salt 0 -0.0817377768743
CRACKER_BARREL,_country_fried_shrimp_platter 0 -0.0814100407231
Pancakes,_whole-wheat,_dry_mix,_incomplete,_prepared 0 -0.0807502105562
MORNINGSTAR_FARMS_Buffalo_Wings,_frozen,_unprepared 0 -0.0796201190702
Toppings,_butterscotch_or_caramel 0 -0.0776098510366
Potatoes,_baked,_skin,_with_salt 0 -0.076417891835
WEND'YS,_Crispy_Chicken_Sandwich 0 -0.0763059871342
SUPPER_BAKES_MEAL_KITS,_Lemon_Chicken_with_herb_rice_(chicken_not_included) 0 -0.0759528954886
McDONALD'S,_Hotcakes_(with_2_pats_margarine_&_syrup) 0 -0.0740381561868
LITTLE_CAESARS_14"_Original_Round_Pepperoni_Pizza,_Regular_Crust 0 -0.0723705779994
KELLOGG'S,_EGGO,_Pancakes,_Blueberry 0 -0.0686629992325
Cheesecake_prepared_from_mix,_no-bake_type 0 -0.0682753153147
Fast_Foods,_crispy_chicken_filet_sandwich,_with_lettuce_and_mayonnaise 0 -0.0681914580818
